Time_s,Current_A,Temperature_K,State_x
2.295631924236909640e+02,1.066679978976026177e-04,3.000106667985912168e+02,1.712386608123779297e-01
2.376511113811072846e+02,1.066679978976026177e-04,3.000106667995605676e+02,1.712386608123779297e-01
2.460239820869777532e+02,1.066679978976026177e-04,3.000106667997524710e+02,1.712386608123779297e-01
2.546918438974539924e+02,1.066679978976026177e-04,3.000106667997848149e+02,1.712386608123779297e-01
2.636650898730355266e+02,1.066679978976026177e-04,3.000106667997892487e+02,1.712386608123779297e-01
2.729544792402007261e+02,1.066679978976026177e-04,3.000106667997897034e+02,1.712386608123779297e-01
2.825711502920826774e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
2.925266337436641493e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.028328665574945830e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.135022062565112151e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.245474457411325488e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.359818286283780822e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.478190651314126853e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.600733484985619839e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.727593720314937968e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.858923467029899257e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
3.994880193954170409e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
4.135626917817705817e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
4.281332398719395655e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
4.432171342476085556e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
4.588324610100840459e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386608123779297e-01
4.749979434661412370e+02,1.066679978976026177e-04,3.000106667997897603e+02,1.712386459112167358e-01
4.917329645779015550e+02,1.066929253283888102e-04,3.000106709714005433e+02,1.712388545274734497e-01
5.090575902036676439e+02,1.066639306372962892e-04,3.000106630396034006e+02,1.712380200624465942e-01
5.269925931575656932e+02,1.066639670170843601e-04,3.000106690605601898e+02,1.712386310100555420e-01
5.455594781168514373e+02,1.066743716364726424e-04,3.000106660464185211e+02,1.712389886379241943e-01
5.647805074067546229e+02,1.066696859197691083e-04,3.000106678189308127e+02,1.712381988763809204e-01
5.846787276937589013e+02,1.066788390744477510e-04,3.000106679482227605e+02,1.712382286787033081e-01
6.052779976193343145e+02,1.066856493707746267e-04,3.000106692186092232e+02,1.712384968996047974e-01
6.266030164072656135e+02,1.066651311703026295e-04,3.000106634491420436e+02,1.712380051612854004e-01
6.486793534788507714e+02,1.066667391569353640e-04,3.000106705682610482e+02,1.712388843297958374e-01
6.715334791115135431e+02,1.066645927494391799e-04,3.000106611775325973e+02,1.712380647659301758e-01
6.951927961775605809e+02,1.066819095285609365e-04,3.000106777708059553e+02,1.712390631437301636e-01
7.196856730011513719e+02,1.066639524651691318e-04,3.000106499087883662e+02,1.712382286787033081e-01
7.450414773728916771e+02,1.066856493707746267e-04,3.000106972129540850e+02,1.712385565042495728e-01
7.712906117627992444e+02,1.066842160071246326e-04,3.000106216381436752e+02,1.712385863065719604e-01
7.984645497739078337e+02,1.066836557583883405e-04,3.000107486149781835e+02,1.712380498647689819e-01
8.265958738801812160e+02,1.066690747393295169e-04,3.000105187609497648e+02,1.712389141321182251e-01
8.557183144940001966e+02,1.066606491804122925e-04,3.000109477460566154e+02,1.712382584810256958e-01
8.858667904100814212e+02,1.066530094249173999e-04,3.000100962170845378e+02,1.712388992309570312e-01
9.170774506742931180e+02,1.066703407559543848e-04,3.000118777746026240e+02,1.712382286787033081e-01
9.493877179275820026e+02,1.066856493707746267e-04,3.000079707858567417e+02,1.712386459112167358e-01
9.828363332770010174e+02,1.066929253283888102e-04,3.000169969170394211e+02,1.712390482425689697e-01
1.017463402747606324e+03,1.066711993189528584e-04,2.999950786846217170e+02,1.712377071380615234e-01
1.053310445370935895e+03,1.066559998434968293e-04,3.000509531665587701e+02,1.712397783994674683e-01
1.090420442967752706e+03,1.066769327735528350e-04,2.999014537848927944e+02,1.712371408939361572e-01
1.128837891684688429e+03,1.066664553945884109e-04,3.003210217322051108e+02,1.712402999401092529e-01
1.168608855346649761e+03,1.066602271748706698e-04,2.990867071677736817e+02,1.712363213300704956e-01
1.209781020688901208e+03,1.066802433342672884e-04,3.028908540833783150e+02,1.712409555912017822e-01
1.252403754535071812e+03,1.066465629264712334e-04,2.906146993456555947e+02,1.712334007024765015e-01
1.296528162989668772e+03,1.066715194610878825e-04,3.320738514767562037e+02,1.712463051080703735e-01
1.342207152716011933e+03,1.066666227416135371e-04,2.900000000000000000e+02,1.712280511856079102e-01
1.389495494373136125e+03,1.066755066858604550e-04,3.373387867351902969e+02,1.712556630373001099e-01
1.438449888287663043e+03,1.066749464371241629e-04,2.900000000000000000e+02,1.712071299552917480e-01
1.489129032439408775e+03,1.066474360413849354e-04,3.407331921595912831e+02,1.712958812713623047e-01
1.541593692842270229e+03,1.066824843292124569e-04,2.900000000000000000e+02,1.711255311965942383e-01
1.595906776404731090e+03,1.066416662069968879e-04,3.443710039397402625e+02,1.714706569910049438e-01
1.652133406357368585e+03,1.066737386281602085e-04,2.900000000000000000e+02,1.707361042499542236e-01
1.710341000337837841e+03,1.066226905095390975e-04,3.482696564832521062e+02,1.723791509866714478e-01
1.770599351226898079e+03,1.067449484253302217e-04,2.900000000000000000e+02,1.685146689414978027e-01
1.832980710832433715e+03,1.064920361386612058e-04,3.524477907855505237e+02,1.780703812837600708e-01
1.897559876521850356e+03,1.070937578333541751e-04,2.900000000000000000e+02,1.532654166221618652e-01
1.964414280906626573e+03,1.055196116794832051e-04,3.569249488926736831e+02,2.208760678768157959e-01
2.033624084686670358e+03,1.097093045245856047e-04,2.900000000000000000e+02,2.802512049674987793e-02
2.105272272765706930e+03,9.881498408503830433e-05,3.617189872246840991e+02,6.068269014358520508e-01
2.179444753752983615e+03,8.536889799870550632e-05,2.900000000000000000e+02,0.000000000000000000e+00
2.256230462970635017e+03,9.810110350372269750e-05,3.668610368457270852e+02,7.418773174285888672e-01
2.335721469090121445e+03,4.233856452628970146e-05,2.900000000000000000e+02,0.000000000000000000e+00
2.418013084525718114e+03,9.810110350372269750e-05,3.723723444184300320e+02,7.950735092163085938e-01
2.503203979717325183e+03,1.952521597559098154e-05,2.900000000000000000e+02,0.000000000000000000e+00
2.591396301439657236e+03,9.810110350372269750e-05,3.782788393631471990e+02,8.520841002464294434e-01
2.682695795279722006e+03,-8.363062079297378659e-06,2.900000000000000000e+02,0.000000000000000000e+00
2.777211932429354874e+03,9.810110350372269750e-05,3.846088585231657362e+02,9.131826758384704590e-01
2.875058040944877121e+03,-4.204309516353532672e-05,2.900000000000000000e+02,0.000000000000000000e+00
2.976351441631313264e+03,9.810110350372269750e-05,3.913927706302860088e+02,9.786622524261474609e-01
3.081213588714002071e+03,-8.213889668695628643e-05,2.900000000000000000e+02,0.000000000000000000e+00
3.189770215466318405e+03,9.810110350372269750e-05,3.986631220010867764e+02,1.000000000000000000e+00
3.302151484968175282e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
3.418492146175927246e+03,9.810110350372269750e-05,4.064547926802202937e+02,1.000000000000000000e+00
3.538931695490984566e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
3.663614544020716039e+03,9.810110350372269750e-05,4.148051637800190292e+02,1.000000000000000000e+00
3.792690190732245810e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
3.926313401706839613e+03,9.810110350372269750e-05,4.237542968190970214e+02,1.000000000000000000e+00
4.064644395709627588e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
4.207849036297398015e+03,9.810110350372269750e-05,4.333451259204555299e+02,1.000000000000000000e+00
4.356099030694607791e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
4.509572135676144171e+03,9.810110350372269750e-05,4.436236637911047183e+02,1.000000000000000000e+00
4.668452370703785164e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
4.832930238571751943e+03,9.810110350372269750e-05,4.546392224713646328e+02,1.000000000000000000e+00
5.003202953825999430e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
5.179474679231201662e+03,9.810110350372269750e-05,4.664446499129898029e+02,1.000000000000000000e+00
5.361956770568816864e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
5.550868030059799821e+03,9.810110350372269750e-05,4.790965835211864032e+02,1.000000000000000000e+00
5.746434968715973810e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
5.948892077934330700e+03,9.810110350372269750e-05,4.926557218766218398e+02,1.000000000000000000e+00
6.158482110660254875e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
6.375456372456506870e+03,9.810110350372269750e-05,5.071871159413931878e+02,1.000000000000000000e+00
6.600075022827088105e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
6.832607387157405356e+03,9.810110350372269750e-05,5.227604811457285905e+02,1.000000000000000000e+00
7.073332279644439041e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
7.322538337604526532e+03,9.810110350372269750e-05,5.394505318529444367e+02,1.000000000000000000e+00
7.580524367559261009e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
7.847599703514606517e+03,9.810110350372269750e-05,5.573373398071039446e+02,1.000000000000000000e+00
8.124084577862957303e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
8.410310505352605105e+03,9.810110350372269750e-05,5.765067182830289312e+02,1.000000000000000000e+00
8.706620680585117952e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
9.013370389517420335e+03,9.810110350372269750e-05,5.970506337817594158e+02,1.000000000000000000e+00
9.330927435461662753e+03,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
9.659672580093822035e+03,9.810110350372269750e-05,6.190676472467582698e+02,1.000000000000000000e+00
1.000000000000000000e+04,-9.602082718629390001e-05,2.900000000000000000e+02,0.000000000000000000e+00
