Time_s,Current_A,Temperature_K,State_x
2.295631924236909640e+02,7.283942250069230795e-05,3.000036419675713546e+02,8.675378561019897461e-02
2.376511113811072846e+02,7.283942250069230795e-05,3.000036419704455284e+02,8.675377815961837769e-02
2.460239820869777532e+02,7.283723243745043874e-05,3.000036418793288817e+02,8.675368875265121460e-02
2.546918438974539924e+02,7.284765160875394940e-05,3.000036423155403895e+02,8.675363659858703613e-02
2.636650898730355266e+02,7.284271850949153304e-05,3.000036421543675260e+02,8.675365895032882690e-02
2.729544792402007261e+02,7.285332685569301248e-05,3.000036426299612913e+02,8.675348758697509766e-02
2.825711502920826774e+02,7.283686136361211538e-05,3.000036418732320840e+02,8.675347268581390381e-02
2.925266337436641493e+02,7.283360173460096121e-05,3.000036416809465436e+02,8.675345778465270996e-02
3.028328665574945830e+02,7.284048479050397873e-05,3.000036420347522608e+02,8.675342053174972534e-02
3.135022062565112151e+02,7.282582373591139913e-05,3.000036412414170286e+02,8.675364404916763306e-02
3.245474457411325488e+02,7.284630555659532547e-05,3.000036424275219815e+02,8.675352483987808228e-02
3.359818286283780822e+02,7.283011655090376735e-05,3.000036413736212921e+02,8.675344288349151611e-02
3.478190651314126853e+02,7.283749437192454934e-05,3.000036419667820269e+02,8.675353974103927612e-02
3.600733484985619839e+02,7.283376180566847324e-05,3.000036416252652884e+02,8.675350993871688843e-02
3.727593720314937968e+02,7.284384628292173147e-05,3.000036423446247795e+02,8.675343543291091919e-02
3.858923467029899257e+02,7.283339800778776407e-05,3.000036414585109696e+02,8.675348758697509766e-02
3.994880193954170409e+02,7.283686136361211538e-05,3.000036419813423549e+02,8.675346523523330688e-02
4.135626917817705817e+02,7.284540333785116673e-05,3.000036423878534038e+02,8.675356954336166382e-02
4.281332398719395655e+02,7.283705053851008415e-05,3.000036416078534103e+02,8.675380051136016846e-02
4.432171342476085556e+02,7.283959712367504835e-05,3.000036421689784447e+02,8.675371110439300537e-02
4.588324610100840459e+02,7.284337334567680955e-05,3.000036421684925472e+02,8.675356209278106689e-02
4.749979434661412370e+02,7.283422019099816680e-05,3.000036414289492086e+02,8.675376325845718384e-02
4.917329645779015550e+02,7.283267041202634573e-05,3.000036417712998400e+02,8.675375580787658691e-02
5.090575902036676439e+02,7.283404556801542640e-05,3.000036416517227735e+02,8.675365895032882690e-02
5.269925931575656932e+02,7.285332685569301248e-05,3.000036434714440361e+02,8.675333112478256226e-02
5.455594781168514373e+02,7.283002196345478296e-05,3.000036398131255169e+02,8.675359934568405151e-02
5.647805074067546229e+02,7.284188177436590195e-05,3.000036441973715569e+02,8.675342053174972534e-02
5.846787276937589013e+02,7.282582373591139913e-05,3.000036384145810757e+02,8.675383776426315308e-02
6.052779976193343145e+02,7.283277227543294430e-05,3.000036450558530419e+02,8.675347268581390381e-02
6.266030164072656135e+02,7.283360173460096121e-05,3.000036378570250122e+02,8.675344288349151611e-02
6.486793534788507714e+02,7.283749437192454934e-05,3.000036467266207865e+02,8.675362914800643921e-02
6.715334791115135431e+02,7.284424646059051156e-05,3.000036364095879549e+02,8.675348013639450073e-02
6.951927961775605809e+02,7.283825834747403860e-05,3.000036494300895242e+02,8.675341308116912842e-02
7.196856730011513719e+02,7.283900049515068531e-05,3.000036311092590040e+02,8.675362914800643921e-02
7.450414773728916771e+02,7.284424646059051156e-05,3.000036592619709381e+02,8.675346523523330688e-02
7.712906117627992444e+02,7.284540333785116673e-05,3.000036146599561562e+02,8.675365895032882690e-02
7.984645497739078337e+02,7.285332685569301248e-05,3.000036907643375912e+02,8.675316721200942993e-02
8.265958738801812160e+02,7.284036109922453761e-05,3.000035536345900482e+02,8.675368130207061768e-02
8.557183144940001966e+02,7.284801540663465858e-05,3.000038121433714196e+02,8.675296604633331299e-02
8.858667904100814212e+02,7.284031016752123833e-05,3.000032992337932569e+02,8.675355464220046997e-02
9.170774506742931180e+02,7.283307786565274000e-05,3.000043679495341848e+02,8.675368875265121460e-02
9.493877179275820026e+02,7.284765160875394940e-05,3.000020236233156083e+02,8.675350993871688843e-02
9.828363332770010174e+02,7.284384628292173147e-05,3.000074375125004735e+02,8.675330877304077148e-02
1.017463402747606324e+03,7.283035665750503540e-05,2.999942930953939708e+02,8.675397187471389771e-02
1.053310445370935895e+03,7.284792081918567419e-05,3.000278075732730372e+02,8.675295114517211914e-02
1.090420442967752706e+03,7.284431194420903921e-05,2.999381299367454403e+02,8.675365895032882690e-02
1.128837891684688429e+03,7.285332685569301248e-05,3.001898131297066925e+02,8.675295859575271606e-02
1.168608855346649761e+03,7.284012099262326956e-05,2.994493926303195508e+02,8.675421774387359619e-02
1.209781020688901208e+03,7.283451850526034832e-05,3.017313561708267002e+02,8.675235509872436523e-02
1.252403754535071812e+03,7.284048479050397873e-05,2.943673661476017855e+02,8.675503730773925781e-02
1.296528162989668772e+03,7.283566810656338930e-05,3.192370989792906357e+02,8.675109595060348511e-02
1.342207152716011933e+03,7.283434388227760792e-05,2.900000000000000000e+02,8.675728738307952881e-02
1.389495494373136125e+03,7.283109880518168211e-05,3.373055619665420295e+02,8.674711734056472778e-02
1.438449888287663043e+03,7.284129242179915309e-05,2.900000000000000000e+02,8.676521480083465576e-02
1.489129032439408775e+03,7.284187449840828776e-05,3.406976019710356809e+02,8.673262596130371094e-02
1.541593692842270229e+03,7.284097227966412902e-05,2.900000000000000000e+02,8.679384738206863403e-02
1.595906776404731090e+03,7.284638559212908149e-05,3.443328661216003184e+02,8.666976541280746460e-02
1.652133406357368585e+03,7.284242019522935152e-05,2.900000000000000000e+02,8.693596720695495605e-02
1.710341000337837841e+03,7.284576713573187590e-05,3.482287948646524001e+02,8.633605390787124634e-02
1.770599351226898079e+03,7.283916056621819735e-05,2.900000000000000000e+02,8.775695413351058960e-02
1.832980710832433715e+03,7.285270839929580688e-05,3.524040828605400861e+02,8.422203361988067627e-02
1.897559876521850356e+03,7.282021397259086370e-05,2.900000000000000000e+02,9.345522522926330566e-02
1.964414280906626573e+03,7.292383816093206406e-05,3.568787807836047250e+02,6.815427541732788086e-02
2.033624084686670358e+03,7.261639984790235758e-05,2.900000000000000000e+02,1.408683359622955322e-01
2.105272272765706930e+03,7.342192839132621884e-05,3.616744908197090922e+02,0.000000000000000000e+00
2.179444753752983615e+03,7.226950401673093438e-05,2.900000000000000000e+02,3.636426627635955811e-01
2.256230462970635017e+03,6.379863043548539281e-05,3.668102033330769132e+02,0.000000000000000000e+00
2.335721469090121445e+03,7.226950401673093438e-05,2.900000000000000000e+02,3.897175788879394531e-01
2.418013084525718114e+03,6.034960460965521634e-05,3.723164467678677738e+02,0.000000000000000000e+00
2.503203979717325183e+03,7.226950401673093438e-05,2.900000000000000000e+02,4.176622331142425537e-01
2.591396301439657236e+03,5.579774006037041545e-05,3.782169263835459674e+02,0.000000000000000000e+00
2.682695795279722006e+03,7.226950401673093438e-05,2.900000000000000000e+02,4.476106166839599609e-01
2.777211932429354874e+03,5.014646740164607763e-05,3.845398354015853783e+02,0.000000000000000000e+00
2.875058040944877121e+03,7.226950401673093438e-05,2.900000000000000000e+02,4.797064661979675293e-01
2.976351441631313264e+03,4.284211536287330091e-05,3.913150988042247036e+02,0.000000000000000000e+00
3.081213588714002071e+03,7.226950401673093438e-05,2.900000000000000000e+02,5.141037106513977051e-01
3.189770215466318405e+03,3.370279227965511382e-05,3.985749200595263915e+02,0.000000000000000000e+00
3.302151484968175282e+03,7.226950401673093438e-05,2.900000000000000000e+02,5.509674549102783203e-01
3.418492146175927246e+03,2.227496952400542796e-05,4.063536186311660003e+02,0.000000000000000000e+00
3.538931695490984566e+03,7.226950401673093438e-05,2.900000000000000000e+02,5.904744863510131836e-01
3.663614544020716039e+03,8.056143997237086296e-06,4.146878708446402015e+02,0.000000000000000000e+00
3.792690190732245810e+03,7.226950401673093438e-05,2.900000000000000000e+02,6.328143477439880371e-01
3.926313401706839613e+03,-9.473238606005907059e-06,4.236168817517894922e+02,0.000000000000000000e+00
4.064644395709627588e+03,7.226950401673093438e-05,2.900000000000000000e+02,6.781902313232421875e-01
4.207849036297398015e+03,-3.093593841185793281e-05,4.331824897380628272e+02,0.000000000000000000e+00
4.356099030694607791e+03,7.226950401673093438e-05,2.900000000000000000e+02,7.268196940422058105e-01
4.509572135676144171e+03,-5.700534529751166701e-05,4.434293610448196432e+02,0.000000000000000000e+00
4.668452370703785164e+03,7.226950401673093438e-05,2.900000000000000000e+02,7.789362072944641113e-01
4.832930238571751943e+03,-8.866580901667475700e-05,4.544049500518675586e+02,0.000000000000000000e+00
5.003202953825999430e+03,7.226950401673093438e-05,2.900000000000000000e+02,8.347896933555603027e-01
5.179474679231201662e+03,-1.263750309590250254e-04,4.661603436814258430e+02,0.000000000000000000e+00
5.361956770568816864e+03,7.226950401673093438e-05,2.900000000000000000e+02,8.946481347084045410e-01
5.550868030059799821e+03,-1.711967925075441599e-04,4.787495544825158618e+02,0.000000000000000000e+00
5.746434968715973810e+03,7.226950401673093438e-05,2.900000000000000000e+02,9.587987661361694336e-01
5.948892077934330700e+03,-2.237880253233015537e-04,4.922305718349336985e+02,0.000000000000000000e+00
6.158482110660254875e+03,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
6.375456372456506870e+03,-2.597685961518436670e-04,5.066924462993125076e+02,0.000000000000000000e+00
6.600075022827088105e+03,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
6.832607387157405356e+03,-2.597685961518436670e-04,5.222303413011075008e+02,0.000000000000000000e+00
7.073332279644439041e+03,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
7.322538337604526532e+03,-2.597685961518436670e-04,5.388823784209433825e+02,0.000000000000000000e+00
7.580524367559261009e+03,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
7.847599703514606517e+03,-2.597685961518436670e-04,5.567284470299059649e+02,0.000000000000000000e+00
8.124084577862957303e+03,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
8.410310505352605105e+03,-2.597685961518436670e-04,5.758541649528165181e+02,0.000000000000000000e+00
8.706620680585117952e+03,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
9.013370389517420335e+03,-2.597685961518436670e-04,5.963512892260057470e+02,0.000000000000000000e+00
9.330927435461662753e+03,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
9.659672580093822035e+03,-2.597685961518436670e-04,6.183181563085951211e+02,0.000000000000000000e+00
1.000000000000000000e+04,7.226950401673093438e-05,2.900000000000000000e+02,1.000000000000000000e+00
